Trap,Latitude,Longitude,Date,Species,WnvPresent,year,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
T009,41.981964000000005,-87.812827,2007-07-27,CULEX PIPIENS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T009,41.981964000000005,-87.812827,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T009,41.981964000000005,-87.812827,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T011,41.944869,-87.832763,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T011,41.944869,-87.832763,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T012,41.991429,-87.747113,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T012,41.991429,-87.747113,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T013,41.923738,-87.785288,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T015,41.974089,-87.824812,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T015,41.974089,-87.824812,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T016,42.011601,-87.81150600000001,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T018,42.010412,-87.66214000000001,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T025,41.979243,-87.750938,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T028,41.986921,-87.689778,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T028,41.986921,-87.689778,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T030,41.899229999999996,-87.716788,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T030,41.899229999999996,-87.716788,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T031,41.801497999999995,-87.763416,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T035,41.836644,-87.677737,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T035,41.836644,-87.677737,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T037,41.921177,-87.79518,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T037,41.921177,-87.79518,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T039,41.911823999999996,-87.726737,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T043,41.857402,-87.694991,2007-07-27,CULEX PIPIENS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T043,41.857402,-87.694991,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T045,41.9216,-87.666455,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T045,41.9216,-87.666455,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T046,41.891118,-87.65449100000001,2007-07-27,CULEX PIPIENS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T046,41.891118,-87.65449100000001,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T046,41.891118,-87.65449100000001,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T047,41.868142,-87.696269,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T048,41.867108,-87.654224,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T048,41.867108,-87.654224,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T049,41.896282,-87.655232,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T049,41.896282,-87.655232,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T051,41.846283,-87.656913,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T054,41.921965,-87.632085,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T061,41.801179,-87.679447,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T061,41.801179,-87.679447,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T063,41.82561,-87.726549,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T066,41.77166,-87.703047,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T067,41.759346,-87.745602,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T067,41.759346,-87.745602,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T070,41.797616,-87.797894,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T070,41.797616,-87.797894,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T071,41.781416,-87.77653199999999,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T072,41.74785,-87.70271600000001,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T072,41.74785,-87.70271600000001,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T073,41.773215,-87.60088,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T114,41.798697,-87.736812,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T129,41.891126,-87.61156,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T141,41.961743,-87.76007,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T141,41.961743,-87.76007,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T142,41.953067,-87.776792,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T142,41.953067,-87.776792,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T143,41.999128999999996,-87.795585,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T144,41.94016,-87.794896,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T145,41.878114000000004,-87.629798,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T145,41.878114000000004,-87.629798,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T146,41.958271,-87.702575,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T148,42.01743,-87.68776899999999,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T148,42.01743,-87.68776899999999,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T151,41.916265,-87.800515,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T151,41.916265,-87.800515,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T152,41.846075,-87.716277,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T155,41.776156,-87.778927,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T218,41.948167,-87.730698,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T219,41.966986999999996,-87.674677,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T219,41.966986999999996,-87.674677,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T220,41.963976,-87.69181,2007-07-27,CULEX PIPIENS/RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T220,41.963976,-87.69181,2007-07-27,CULEX RESTUANS,0,2007,83,70,77,3,68,70.0,0,12,440.0,1917.0,1.0,0.17,29.11,29.82,3.0,3,7.9
T002,41.95469,-87.800991,2007-09-04,CULEX PIPIENS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T002,41.95469,-87.800991,2007-09-04,CULEX PIPIENS/RESTUANS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T003,41.964242,-87.757639,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T004,41.962728000000006,-87.748367,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T005,41.942114000000004,-87.776385,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T006,41.990284,-87.797127,2007-09-04,CULEX RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T007,41.994991,-87.769279,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T007,41.994991,-87.769279,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T008,42.008314,-87.77792099999999,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T008,42.008314,-87.77792099999999,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T009,41.981964000000005,-87.812827,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T009,41.981964000000005,-87.812827,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T011,41.944869,-87.832763,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T011,41.944869,-87.832763,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T012,41.991429,-87.747113,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T012,41.991429,-87.747113,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T013,41.923738,-87.785288,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T013,41.923738,-87.785288,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T015,41.974089,-87.824812,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T016,42.011601,-87.81150600000001,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T017,41.960615999999995,-87.777189,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T018,42.010412,-87.66214000000001,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T018,42.010412,-87.66214000000001,2007-09-04,CULEX RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T019,41.94983,-87.69845699999999,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T025,41.979243,-87.750938,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T025,41.979243,-87.750938,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T027,41.984809000000006,-87.728492,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T028,41.986921,-87.689778,2007-09-04,CULEX PIPIENS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T028,41.986921,-87.689778,2007-09-04,CULEX PIPIENS/RESTUANS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T030,41.899229999999996,-87.716788,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T030,41.899229999999996,-87.716788,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T031,41.801497999999995,-87.763416,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T031,41.801497999999995,-87.763416,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T033,41.906638,-87.701431,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T033,41.906638,-87.701431,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T034,41.843810999999995,-87.686763,2007-09-04,CULEX SALINARIUS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T036,41.837084999999995,-87.729384,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T037,41.921177,-87.79518,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T037,41.921177,-87.79518,2007-09-04,CULEX PIPIENS/RESTUANS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T039,41.911823999999996,-87.726737,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T039,41.911823999999996,-87.726737,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T044,41.883284,-87.705085,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T044,41.883284,-87.705085,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T045,41.9216,-87.666455,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T045,41.9216,-87.666455,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T047,41.868142,-87.696269,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T049,41.896282,-87.655232,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T051,41.846283,-87.656913,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T054,41.921965,-87.632085,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T054,41.921965,-87.632085,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T060,41.823065,-87.67837800000001,2007-09-04,CULEX SALINARIUS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T061,41.801179,-87.679447,2007-09-04,CULEX PIPIENS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T061,41.801179,-87.679447,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T061,41.801179,-87.679447,2007-09-04,CULEX RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T061,41.801179,-87.679447,2007-09-04,CULEX TERRITANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T062,41.800737,-87.71188000000001,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T062,41.800737,-87.71188000000001,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T063,41.82561,-87.726549,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T063,41.82561,-87.726549,2007-09-04,CULEX PIPIENS/RESTUANS,1,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T065,41.778296999999995,-87.752411,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T065,41.778296999999995,-87.752411,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T065,41.778296999999995,-87.752411,2007-09-04,CULEX RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T065,41.778296999999995,-87.752411,2007-09-04,CULEX SALINARIUS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T066,41.77166,-87.703047,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T066,41.77166,-87.703047,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T067,41.759346,-87.745602,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T067,41.759346,-87.745602,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T069,41.768388,-87.678649,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T069,41.768388,-87.678649,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T070,41.797616,-87.797894,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T071,41.781416,-87.77653199999999,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T129,41.891126,-87.61156,2007-09-04,CULEX PIPIENS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T129,41.891126,-87.61156,2007-09-04,CULEX PIPIENS/RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T129,41.891126,-87.61156,2007-09-04,CULEX RESTUANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
T129,41.891126,-87.61156,2007-09-04,CULEX TERRITANS,0,2007,89,63,76,8,60,66.0,0,11,520.0,1822.0,0.0,0.0,29.28,30.0,2.8,22,4.3
